ID tích hợp,Thời gian,Kho lấy hàng,Thành phố,Quận huyện,Mã sản phẩm,Ngành,Hãng,Mã chung,Mã riêng,Chiết khấu,Giá,Giá sau CK,Số lượng,Giá trị đơn hàng,Tiền chiết khấu,Tiền đặt cọc,Tổng thu,Ghi chú của CSKH,Trạng thái,Chăm sóc KH,Thiếu,Thieu,DH thiếu,Ngày xác nhận,Thời gian xác nhận,Nguồn đơn hàng,Column1
hd211904,07-02-21 20:57,3 HCM-HVT-KD,Hồ Chí Minh,Quận 11,TAI-SPEA-TRUE-CAPSULE,TAI,Soundpeats,,,"70,000","590,000","120,000",1,"520,000","70,000",,"520,000",,Thành công,Nguyễn Thế Vinh, -   , -   , -   ,07-02-21 20:59,11:17:18,HARAVAN,
hd211903,07-02-21 20:56,3 HCM-HVT-KD,Hồ Chí Minh,Quận 6,TCG-LOG-F310,TCG,LOGITECH,,,,"550,000","9,950,000",1,"550,000",,,"550,000",,Thành công,Nguyễn Thế Vinh, -   , -   , -   ,07-02-21 20:57,0:21:18,SHOWROOMHHT,
hd211902,07-02-21 20:56,2 HCM-HHT-KD-V.2,Hồ Chí Minh,huyện Củ Chi,TAI-DAR-EH925-PRO-RGB,TAI,DAREU,,,,"990,000","3,690,000",1,"990,000",,,"990,000",,Thành công,Phạm Ngọc Hiếu, -   , -   , -   ,08-02-21 17:01,0:21:18,SHOWROOMHHT,
hd211894,07-02-21 20:53,2 HCM-HHT-KD-V.2,Hồ Chí Minh,huyện Củ Chi,MB-MSI-H410M-A-PRO,MB,MSI,H410,,,"1,550,000","3,690,000",1,"14,000,000","709,000",,"14,000,000",,Hệ thống hủy,, -   , -   , -   ,,0:21:18,TELEPHONE,
hd211894,07-02-21 20:53,2 HCM-HHT-KD-V.2,Hồ Chí Minh,huyện Củ Chi,CPU-INT-G6400,CPU,INTEL,,,,"1,590,000","640,000",1,"14,000,000","709,000",,"14,000,000",,Hệ thống hủy,, -   , -   , -   ,,0:00:27,TELEPHONE,
hd211894,07-02-21 20:53,2 HCM-HHT-KD-V.2,Hồ Chí Minh,huyện Củ Chi,RAM-GSK-RIPJAWS-V-1X8-2800,RAM,G.SKILL,,,,"1,090,000", -   ,1,"14,000,000","709,000",,"14,000,000",,Hệ thống hủy,, -   , -   , -   ,,0:00:27,TELEPHONE,
hd211894,07-02-21 20:53,2 HCM-HHT-KD-V.2,Hồ Chí Minh,huyện Củ Chi,VGA-MSI-GTX1650-D6-VENT-XS-OC-4G-V1,VGA,MSI,,,,"3,990,000","3,290,000",1,"14,000,000","709,000",,"14,000,000",,Hệ thống hủy,, -   , -   , -   ,,0:02:17,TELEPHONE,
hd211894,07-02-21 20:53,2 HCM-HHT-KD-V.2,Hồ Chí Minh,huyện Củ Chi,SSD-PNY-CS900-120-SATA,SSD,PNY,,,,"550,000","990,000",1,"14,000,000","709,000",,"14,000,000",,Hệ thống hủy,, -   , -   , -   ,,0:01:19,TELEPHONE,
hd211894,07-02-21 20:53,2 HCM-HHT-KD-V.2,Hồ Chí Minh,huyện Củ Chi,PW-DEE-DN450-80-PLUS,PW,DEEPCOOL,,H,,"890,000","1,505,874",1,"14,000,000","709,000",,"14,000,000",,Hệ thống hủy,, -   , -   , -   ,,0:10:10,TELEPHONE,
hd211894,07-02-21 20:53,2 HCM-HHT-KD-V.2,Hồ Chí Minh,huyện Củ Chi,VO-XIG-NYX-3F-RGB,VO,XIGMATEK,,i3,,"520,000","3,099,187",1,"14,000,000","709,000",,"14,000,000",,Hệ thống hủy,, -   , -   , -   ,,0:10:10,TELEPHONE,
hd211894,07-02-21 20:53,2 HCM-HHT-KD-V.2,Hồ Chí Minh,huyện Củ Chi,TAI-DAR-EH416-RGB,TAI,DAREU,,,,"380,000","1,156,123",1,"14,000,000","709,000",,"14,000,000",,Hệ thống hủy,, -   , -   , -   ,,0:10:10,TELEPHONE,
hd211894,07-02-21 20:53,2 HCM-HHT-KD-V.2,Hồ Chí Minh,huyện Củ Chi,KB-DAR-EK87-BK-ML-BLUE,KB,DAREU,,,,"499,000","1,156,123",1,"14,000,000","709,000",,"14,000,000",,Hệ thống hủy,, -   , -   , -   ,,0:10:10,TELEPHONE,
hd211894,07-02-21 20:53,2 HCM-HHT-KD-V.2,Hồ Chí Minh,huyện Củ Chi,CHU-LOG-G102-LIGHTSYNC-BLACK,CHU,LOGITECH,,,,"400,000","6,596,701",1,"14,000,000","709,000",,"14,000,000",,Hệ thống hủy,, -   , -   , -   ,,0:10:10,TELEPHONE,
hd211894,07-02-21 20:53,2 HCM-HHT-KD-V.2,Hồ Chí Minh,huyện Củ Chi,MAN-ACER-ED245QA-IPS,MAN,ACER,,,,"3,250,000","825,802",1,"14,000,000","709,000",,"14,000,000",,Hệ thống hủy,, -   , -   , -   ,,0:10:10,TELEPHONE,
hd211900,07-02-21 20:52,8 HCM-CQ-KD,Hồ Chí Minh,Quận Bình Thạnh,TAI-COR-HS70-PRO-WL-CARBON,TAI,CORSAIR,,,,"2,390,000","573,204",1,"5,180,000",,,"5,180,000",,Thành công,Trần Thiện Tý, -   , -   , -   ,07-02-21 20:53,0:10:10,SHOWROOMHHT,
hd211900,07-02-21 20:52,8 HCM-CQ-KD,Hồ Chí Minh,Quận Bình Thạnh,CHU-LOG-G-PRO-WIRELESS,CHU,LOGITECH,,,,"2,790,000","767,510",1,"5,180,000",,,"5,180,000",,Thành công,Trần Thiện Tý, -   , -   , -   ,07-02-21 20:53,0:10:10,SHOWROOMHHT,
hd211871-1,07-02-21 20:50,3 HCM-HVT-KD,Hồ Chí Minh,Quận 8,FAN-XIG-X20C-RGB,FAN,XIGMATEK,,,"50,000","100,000","97,153",1,"150,000","150,000",,"150,000",,Hệ thống hủy,Nguyễn Thế Vinh, -   , -   , -   ,07-02-21 20:51,0:10:10,OTHER,
hd211871-1,07-02-21 20:50,3 HCM-HVT-KD,Hồ Chí Minh,Quận 8,FAN-XIG-X20C-RGB,FAN,XIGMATEK,,,"50,000","100,000","5,722,323",1,"150,000","150,000",,"150,000",,Hệ thống hủy,Nguyễn Thế Vinh, -   , -   , -   ,07-02-21 20:51,0:10:10,OTHER,
hd211871-1,07-02-21 20:50,3 HCM-HVT-KD,Hồ Chí Minh,Quận 8,FAN-XIG-X20C-RGB,FAN,XIGMATEK,,,"50,000","100,000", -   ,1,"150,000","150,000",,"150,000",,Hệ thống hủy,Nguyễn Thế Vinh, -   , -   , -   ,07-02-21 20:51,0:10:10,OTHER,
hd211901,07-02-21 20:44,6 HN-TH-KD,Hà Nội,Quận Cầu Giấy,KB-LOG-G610-BLU,KB,LOGITECH,,,,"1,740,000", -   ,1,"1,740,000",,,"1,740,000",,Thành công,Nguyễn Thế Nam, -   , -   , -   ,07-02-21 20:45,0:10:10,SHOWROOMHHT,
hd211899,07-02-21 20:42,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Tân Bình,TUI-GEARVN-SHOCK-15,TUI,GEARVN,,,,"139,000","23,690,000",1,"139,000",,,"139,000",,Thành công,Phạm Ngọc Hiếu, -   ,1,1,07-02-21 20:43,0:02:35,SHOWROOMHHT,
hd211898,07-02-21 20:40,8 HCM-CQ-KD,Hồ Chí Minh,Quận 7,CHU-DAR-LM115G-BK,CHU,DAREU,,,,"150,000", -   ,1,"150,000",,,"150,000",,Thành công,Trần Thiện Tý, -   ,1,1,07-02-21 20:41,0:02:35,SHOWROOMHHT,
hd211897,07-02-21 20:40,3 HCM-HVT-KD,Hồ Chí Minh,Quận 4,GHE-COR-T3-RUSH-GREY-CHAR,GHE,CORSAIR,,,"200,000","5,990,000", -   ,1,"5,790,000","200,000",,"5,790,000",,Thành công,Trần Anh Vũ, -   ,1,1,07-02-21 20:41,0:02:35,SHOWROOMHHT,
hd211897,07-02-21 20:40,3 HCM-HVT-KD,Hồ Chí Minh,Quận 4,TAI-RAP-I100,TAI,RAPOO,,,, -   ,"20,828,746",1,"5,790,000","200,000",,"5,790,000",,Thành công,Trần Anh Vũ, -   , -   , -   ,07-02-21 20:41,0:03:12,SHOWROOMHHT,
hd211896,07-02-21 20:37,8 HCM-CQ-KD,Hồ Chí Minh,Quận 10,KB-COR-K63-MX-RD,KB,CORSAIR,,,,"1,690,000","2,651,254",1,"1,690,000",,,"1,690,000",,Thành công,Trần Thiện Tý, -   , -   , -   ,07-02-21 20:38,0:03:12,SHOWROOMHHT,
hd211895,07-02-21 20:37,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 10,TAI-JAB-TALK5,TAI,JABRA,,,"200,000","590,000","160,000",1,"390,000","200,000",,"390,000",,Thành công,Nguyễn Anh Nguyên, -   , -   , -   ,07-02-21 20:42,0:01:08,SHOWROOMHHT,
hd211892,07-02-21 20:32,6 HN-TH-KD,Hà Nội,Quận Thanh Xuân,KB-FUH-G900L-BLUE,KB,FUHLEN,,,,"600,000","640,000",1,"600,000",,,"600,000",,Thành công,Nguyễn Thế Nam, -   , -   , -   ,07-02-21 20:33,0:02:53,SHOWROOMHHT,
hd211890,07-02-21 20:26,3 HCM-HVT-KD,Hồ Chí Minh,Quận Tân Bình,LC-DAREU-ESP100,LC,DAREU,,,,"120,000","150,000",1,"120,000",,,"120,000",,Thành công,Trần Anh Vũ, -   , -   , -   ,07-02-21 20:29,0:02:53,HARAVAN,
hd211889,07-02-21 20:24,3 HCM-HVT-KD,Đồng Nai,Huyện Long Thành,CHU-RAPOO-V16-BLACK,CHU,RAPOO,,,,"250,000","990,000",1,"250,000",,,"250,000",,Thành công,Trần Anh Vũ, -   , -   , -   ,08-02-21 8:16,0:02:52,HARAVAN,
hd211888,07-02-21 20:23,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 12,TAI-HYP-CLOUDII-RD,TAI,HYPERX,,,,"2,090,000","550,000",1,"2,090,000",,,"2,090,000",,Thành công,Phạm Ngọc Hiếu, -   , -   , -   ,07-02-21 20:24,0:04:39,SHOWROOMHHT,
hd211888,07-02-21 20:23,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 12,PK-KING-NON,PK,KINGSTON,,,, -   ,"640,000",1,"2,090,000",,,"2,090,000",,Thành công,Phạm Ngọc Hiếu, -   , -   , -   ,07-02-21 20:24,0:04:39,SHOWROOMHHT,
hd211887,07-02-21 20:22,8 HCM-CQ-KD,Hồ Chí Minh,Quận 8,CHU-ZOW-BENQ-EC1-V2,CHU,ZOW,,,,"1,590,000", -   ,1,"1,590,000",,,"1,590,000",,Thành công,Võ Quốc Khánh, -   , -   , -   ,07-02-21 20:24,0:04:39,SHOWROOMHHT,
hd211871,07-02-21 20:21,3 HCM-HVT-KD,Hồ Chí Minh,Quận 8,FAN-XIG-X20C-RGB,FAN,XIGMATEK,,,"50,000","100,000","1,740,000",1,"150,000","150,000",,"150,000",,Hệ thống hủy,Trần Anh Vũ, -   , -   , -   ,07-02-21 20:22,0:04:28,OTHER,
hd211871,07-02-21 20:21,3 HCM-HVT-KD,Hồ Chí Minh,Quận 8,FAN-XIG-X20C-RGB,FAN,XIGMATEK,,,"50,000","100,000","150,000",1,"150,000","150,000",,"150,000",,Hệ thống hủy,Trần Anh Vũ, -   , -   , -   ,07-02-21 20:22,0:00:58,OTHER,
hd211871,07-02-21 20:21,3 HCM-HVT-KD,Hồ Chí Minh,Quận 8,FAN-XIG-X20C-RGB,FAN,XIGMATEK,,,"50,000","100,000","23,490,000",1,"150,000","150,000",,"150,000",,Hệ thống hủy,Trần Anh Vũ, -   , -   , -   ,07-02-21 20:22,0:06:56,OTHER,
hd211886,07-02-21 20:20,3 HCM-HVT-KD,Hồ Chí Minh,Quận 8,KB-RAPOO-V500L-RAINBOW-RED,KB,RAPOO,,,,"540,000", -   ,1,"540,000",,,"540,000",,Thành công,Nguyễn Thế Vinh, -   , -   , -   ,07-02-21 20:22,0:06:56,HARAVAN,
hd211882,07-02-21 20:15,3 HCM-HVT-KD,Hồ Chí Minh,Quận Tân Bình,KB-DAR-EK87-BK-ML-BLUE,KB,DAREU,,,,"499,000", -   ,1,"499,000",,,"499,000",,Thành công,Trần Anh Vũ, -   , -   , -   ,07-02-21 20:16,0:06:56,HARAVAN,
hd211875-1,07-02-21 20:11,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Gò Vấp,TAI-PAM-PADMATE-SLIDE-PLUS-GRN,TAI,PAMU,,,"2,390,000","3,990,000", -   ,1,"1,600,000","2,390,000",,"1,600,000",,Thành công,Nguyễn Cao Thắng, -   , -   , -   ,07-02-21 20:12,0:06:56,OTHER,
hd211885,07-02-21 20:11,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Bình Tân,TBM-ASUS-RT-AC56U,TBM,ASUS,,,,"2,590,000","450,000",1,"2,590,000",,,"2,590,000",,Thành công,Nguyễn Anh Nguyên, -   , -   , -   ,07-02-21 20:12,0:01:03,SHOWROOMHHT,
hd211872-1,07-02-21 20:11,8 HCM-CQ-KD,Hồ Chí Minh,Quận Tân Phú,MAN-LG-27MK600M-B,MAN,LG,,,,"4,290,000","17,590,000",1,"4,290,000",,,"4,290,000",,Thành công,Trần Thiện Tý, -   , -   , -   ,07-02-21 20:13,0:04:04,SHOWROOMHHT,
hd203913-3,07-02-21 20:08,6 HN-TH-KD,Hà Nội,Quận Long Biên,CPU-INT-i9-10900K,CPU,INTEL,i9,,"398,321","13,990,000", -   ,1,"147,749,999","4,330,001",,"147,749,999",,Thành công,Nguyễn Thế Nam, -   , -   , -   ,08-02-21 9:24,0:04:04,OTHER,
hd203913-3,07-02-21 20:08,6 HN-TH-KD,Hà Nội,Quận Long Biên,MB-GIG-Z490-AORUS-EXTREME-REV1,MB,GIGABYTE,Z490,,"540,681","18,990,000", -   ,1,"147,749,999","4,330,001",,"147,749,999",,Thành công,Nguyễn Thế Nam, -   , -   , -   ,08-02-21 9:24,0:04:04,OTHER,
hd203913-3,07-02-21 20:08,6 HN-TH-KD,Hà Nội,Quận Long Biên,RAM-COR-DOMINATOR-2X16G-RGB3200,RAM,CORSAIR,,,"156,310","5,490,000", -   ,1,"147,749,999","4,330,001",,"147,749,999",,Thành công,Nguyễn Thế Nam, -   , -   , -   ,08-02-21 9:24,0:04:04,OTHER,
hd203913-3,07-02-21 20:08,6 HN-TH-KD,Hà Nội,Quận Long Biên,RAM-COR-DOMINATOR-2X16G-RGB3200,RAM,CORSAIR,,,"156,310","5,490,000", -   ,1,"147,749,999","4,330,001",,"147,749,999",,Thành công,Nguyễn Thế Nam, -   , -   , -   ,08-02-21 9:24,0:04:04,OTHER,
hd203913-3,07-02-21 20:08,6 HN-TH-KD,Hà Nội,Quận Long Biên,VGA-GIG-RTX3090-AORUS-X-WB-24G,VGA,GIGABYTE,,,"1,622,611","56,990,000","19,574,308",1,"147,749,999","4,330,001",,"147,749,999",,Thành công,Nguyễn Thế Nam, -   , -   , -   ,08-02-21 9:24,14:20:24,OTHER,
hd203913-3,07-02-21 20:08,6 HN-TH-KD,Hà Nội,Quận Long Biên,SSD-SAM-970-EVO-PLUS-M.2-1Tb,SSD,SAMSUNG,,,"142,075","4,990,000","1,165,692",1,"147,749,999","4,330,001",,"147,749,999",,Thành công,Nguyễn Thế Nam, -   , -   , -   ,08-02-21 9:24,14:20:24,OTHER,
hd203913-3,07-02-21 20:08,6 HN-TH-KD,Hà Nội,Quận Long Biên,PW-ASUS-THOR-1200W,PW,ASUS,,,"264,504","9,290,000", -   ,1,"147,749,999","4,330,001",,"147,749,999",,Thành công,Nguyễn Thế Nam, -   , -   , -   ,08-02-21 9:24,14:20:24,OTHER,
hd203913-3,07-02-21 20:08,6 HN-TH-KD,Hà Nội,Quận Long Biên,VO-LIANLI-PC011-DYNA-XL-ROG-CER-BLACK,VO,LIANLI,,,"195,032","6,850,000", -   ,1,"147,749,999","4,330,001",,"147,749,999",,Thành công,Nguyễn Thế Nam, -   , -   , -   ,08-02-21 9:24,14:20:24,OTHER,
hd203913-3,07-02-21 20:08,6 HN-TH-KD,Hà Nội,Quận Long Biên,FAN-COR-QL120-RGB,FAN,CORSAIR,,,"85,416","3,000,000", -   ,1,"147,749,999","4,330,001",,"147,749,999",,Thành công,Nguyễn Thế Nam, -   , -   , -   ,08-02-21 9:24,14:20:24,OTHER,
hd203913-3,07-02-21 20:08,6 HN-TH-KD,Hà Nội,Quận Long Biên,FAN-COR-QL120-RGB,FAN,CORSAIR,,,"85,416","3,000,000","990,000",1,"147,749,999","4,330,001",,"147,749,999",,Thành công,Nguyễn Thế Nam, -   , -   , -   ,08-02-21 9:24,0:06:06,OTHER,
hd203913-3,07-02-21 20:08,6 HN-TH-KD,Hà Nội,Quận Long Biên,FAN-COR-QL120-RGB,FAN,CORSAIR,,,"85,416","3,000,000","290,000",1,"147,749,999","4,330,001",,"147,749,999",,Thành công,Nguyễn Thế Nam, -   , -   , -   ,08-02-21 9:24,0:06:06,OTHER,
hd203913-3,07-02-21 20:08,6 HN-TH-KD,Hà Nội,Quận Long Biên,FAN-COR-QL120-RGB,FAN,CORSAIR,,,"85,416","3,000,000","450,000",1,"147,749,999","4,330,001",,"147,749,999",,Thành công,Nguyễn Thế Nam, -   , -   , -   ,08-02-21 9:24,0:00:44,OTHER,
hd203913-3,07-02-21 20:08,6 HN-TH-KD,Hà Nội,Quận Long Biên,FAN-DEE-FANHUB-FH10,FAN,DEEPCOOL,,,"8,114","285,000","23,690,000",1,"147,749,999","4,330,001",,"147,749,999",,Thành công,Nguyễn Thế Nam, -   , -   , -   ,08-02-21 9:24,0:09:08,OTHER,
hd203913-3,07-02-21 20:08,6 HN-TH-KD,Hà Nội,Quận Long Biên,FAN-DEE-FANHUB-FH10,FAN,DEEPCOOL,,,"8,114","285,000", -   ,1,"147,749,999","4,330,001",,"147,749,999",,Thành công,Nguyễn Thế Nam, -   , -   , -   ,08-02-21 9:24,0:09:08,OTHER,
hd203913-3,07-02-21 20:08,6 HN-TH-KD,Hà Nội,Quận Long Biên,PK-NZX-USB-HUB-INT,PK,NZXT,,,"13,951","490,000", -   ,1,"147,749,999","4,330,001",,"147,749,999",,Thành công,Nguyễn Thế Nam, -   , -   , -   ,08-02-21 9:24,0:09:08,OTHER,
hd203913-3,07-02-21 20:08,6 HN-TH-KD,Hà Nội,Quận Long Biên,PK-COR-LED-LIGHTING-LED-PRO-EXPANSION-KIT,PK,CORSAIR,,,"33,882","1,190,000", -   ,1,"147,749,999","4,330,001",,"147,749,999",,Thành công,Nguyễn Thế Nam, -   , -   , -   ,08-02-21 9:24,0:09:08,OTHER,
hd203913-3,07-02-21 20:08,6 HN-TH-KD,Hà Nội,Quận Long Biên,CT-WATER-COOL,CT,PC CUSTOM,,,"448,432","15,750,000","400,000",1,"147,749,999","4,330,001",,"147,749,999",,Thành công,Nguyễn Thế Nam, -   , -   , -   ,08-02-21 9:24,0:07:30,OTHER,
hd203913-3,07-02-21 20:08,6 HN-TH-KD,Hà Nội,Quận Long Biên,PK-GEARVN-STICKER-LIMITED,PK,GEARVN,,,, -   ,"340,000",1,"147,749,999","4,330,001",,"147,749,999",,Thành công,Nguyễn Thế Nam, -   , -   , -   ,08-02-21 9:24,0:03:28,OTHER,
hd203913-3,07-02-21 20:08,6 HN-TH-KD,Hà Nội,Quận Long Biên,PK-GEARVN-AO-KHOAC-L,PK,GEARVN,,,, -   ,"3,090,000",1,"147,749,999","4,330,001",,"147,749,999",,Thành công,Nguyễn Thế Nam, -   , -   , -   ,08-02-21 9:24,0:04:12,OTHER,
hd211881,07-02-21 20:04,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 12,CHU-DARE-A960S-ULTRALIGHT,CHU,DAREU,,,,"490,000","3,290,000",1,"490,000",,,"490,000",,Thành công,Nguyễn Anh Nguyên, -   , -   , -   ,07-02-21 20:06,0:02:02,SHOWROOMHHT,
hd211881,07-02-21 20:04,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 12,LC-DAREU-ESP100,LC,DAREU,,,, -   ,"1,690,000",1,"490,000",,,"490,000",,Thành công,Nguyễn Anh Nguyên, -   , -   , -   ,07-02-21 20:06,0:01:03,SHOWROOMHHT,
hd211880,07-02-21 20:04,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Bình Thạnh,KB-NEWMEN-GM368,KB,NEWMEN,,,,"790,000","400,000",1,"790,000",,,"790,000",,Thành công,Nguyễn Cao Thắng, -   , -   , -   ,07-02-21 20:05,0:00:55,SHOWROOMHHT,
hd211857,07-02-21 20:03,8 HCM-CQ-KD,Hồ Chí Minh,Thành Phố Thủ Đức,MB-ASR-B460M-PRO4,MB,ASROCK,B460,,"165,411","2,390,000","5,590,000",1,"17,079,999","1,270,001",,"17,079,999",,Hệ thống hủy,Trần Thiện Tý, -   , -   , -   ,07-02-21 20:10,0:05:57,HARAVAN,
hd211857,07-02-21 20:03,8 HCM-CQ-KD,Hồ Chí Minh,Thành Phố Thủ Đức,CPU-INT-i5-10400F,CPU,INTEL,i5,,"283,068","4,090,000","120,000",1,"17,079,999","1,270,001",,"17,079,999",,Hệ thống hủy,Trần Thiện Tý, -   , -   , -   ,07-02-21 20:10,0:01:19,HARAVAN,
hd211857,07-02-21 20:03,8 HCM-CQ-KD,Hồ Chí Minh,Thành Phố Thủ Đức,RAM-GSK-RIPJAWS-V-1X8-2800,RAM,G.SKILL,,,"61,597","890,000","150,000",1,"17,079,999","1,270,001",,"17,079,999",,Hệ thống hủy,Trần Thiện Tý, -   , -   , -   ,07-02-21 20:10,0:05:19,HARAVAN,
hd211857,07-02-21 20:03,8 HCM-CQ-KD,Hồ Chí Minh,Thành Phố Thủ Đức,HDD-WD-BLUE-1TB,HDD,WD,,,"67,826","980,000","590,000",1,"17,079,999","1,270,001",,"17,079,999",,Hệ thống hủy,Trần Thiện Tý, -   , -   , -   ,07-02-21 20:10,0:01:34,HARAVAN,
hd211857,07-02-21 20:03,8 HCM-CQ-KD,Hồ Chí Minh,Thành Phố Thủ Đức,SSD-PNY-CS900-240-SATA,SSD,PNY,,,"61,597","890,000","139,000",1,"17,079,999","1,270,001",,"17,079,999",,Hệ thống hủy,Trần Thiện Tý, -   , -   , -   ,07-02-21 20:10,0:01:24,HARAVAN,
hd211857,07-02-21 20:03,8 HCM-CQ-KD,Hồ Chí Minh,Thành Phố Thủ Đức,VO-XIG-VENTUS-3FC,VO,XIGMATEK,,,"51,215","740,000","160,000",1,"17,079,999","1,270,001",,"17,079,999",,Hệ thống hủy,Trần Thiện Tý, -   , -   , -   ,07-02-21 20:10,0:00:47,HARAVAN,
hd211857,07-02-21 20:03,8 HCM-CQ-KD,Hồ Chí Minh,Thành Phố Thủ Đức,TN-DEE-GAMMAX400-RED-V2,TN,DEEPCOOL,,,"33,913","490,000","150,000",1,"17,079,999","1,270,001",,"17,079,999",,Hệ thống hủy,Trần Thiện Tý, -   , -   , -   ,07-02-21 20:10,0:01:22,HARAVAN,
hd211857,07-02-21 20:03,8 HCM-CQ-KD,Hồ Chí Minh,Thành Phố Thủ Đức,VGA-GIG-GTX1660S-OC-6G,VGA,GIGABYTE,,,"469,935","6,790,000","150,000",1,"17,079,999","1,270,001",,"17,079,999",,Hệ thống hủy,Trần Thiện Tý, -   , -   , -   ,07-02-21 20:10,0:02:24,HARAVAN,
hd211857,07-02-21 20:03,8 HCM-CQ-KD,Hồ Chí Minh,Thành Phố Thủ Đức,PW-GIG-P550B-80-PLUS,PW,GIGABYTE,,,"75,439","1,090,000","150,000",1,"17,079,999","1,270,001",,"17,079,999",,Hệ thống hủy,Trần Thiện Tý, -   , -   , -   ,07-02-21 20:10,0:01:02,HARAVAN,
hd211879,07-02-21 20:03,3 HCM-HVT-KD,Hồ Chí Minh,Quận 10,LOA-LOG-Z407-2-1,LOA,LOGITECH,,,,"1,690,000","400,000",1,"1,690,000",,,"1,690,000",,Thành công,Trần Anh Vũ, -   , -   , -   ,07-02-21 20:04,0:03:06,SHOWROOMHHT,
hd211878,07-02-21 20:00,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 10,LC-RAZ-GIGANTUS-V2-L,LC,RAZER,,,,"690,000","550,000",1,"690,000",,,"690,000",,Hệ thống hủy,Nguyễn Anh Nguyên, -   , -   , -   ,07-02-21 20:03,0:03:06,OTHER,
hd211877,07-02-21 19:57,3 HCM-HVT-KD,Hồ Chí Minh,huyện Củ Chi,TAI-DAR-EH925-PRO-RGB,TAI,DAREU,,,,"990,000","450,000",1,"990,000",,,"990,000",,Hệ thống hủy,Trần Anh Vũ, -   , -   , -   ,07-02-21 19:59,0:01:53,SHOWROOMHHT,
hd211875,07-02-21 19:56,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Gò Vấp,TAI-PAM-PADMATE-SLIDE-PLUS-GRN,TAI,PAMU,,,"1,700,000","3,990,000","375,000",1,"2,290,000","1,700,000",,"2,290,000",,Hệ thống hủy,Nguyễn Cao Thắng, -   , -   , -   ,07-02-21 19:58,0:01:53,OTHER,
hd211876,07-02-21 19:56,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 4,KB-DAR-EK87-PINK-WHITE-R,KB,DAREU,,,,"550,000","300,000",1,"550,000",,,"550,000",,Thành công,Nguyễn Anh Nguyên, -   , -   , -   ,07-02-21 19:57,0:03:46,SHOWROOMHHT,
hd211873,07-02-21 19:53,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Phú Nhuận,RAM-GSK-RIPJAWS-V-1X8-2800,RAM,G.SKILL,,,,"1,090,000","400,000",1,"1,090,000",,,"1,090,000",,Thành công,Nguyễn Anh Nguyên, -   , -   , -   ,07-02-21 19:54,0:01:24,SHOWROOMHHT,
hd211872,07-02-21 19:52,8 HCM-CQ-KD,Hồ Chí Minh,Quận Tân Phú,MAN-LG-24MP59G-P,MAN,LG,,,,"3,190,000","150,000",1,"3,190,000",,,"3,190,000",,Hệ thống hủy,, -   , -   , -   ,,0:01:06,SHOWROOMHHT,
hd211870,07-02-21 19:51,2 HCM-HHT-KD-V.2,,,TAI-CM-MH-710,TAI,COOLER MASTER,,,,"990,000","1,090,000",1,"990,000",,,"990,000",,Thành công,Phạm Ngọc Hiếu, -   , -   , -   ,07-02-21 19:52,0:01:08,SHOWROOMHHT,
hd211869,07-02-21 19:50,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 12,PK-CROSSLINE-GIA-TREO-GREY,PK,CROSSLINE,,,,"180,000","1,090,000",1,"180,000",,,"180,000",,Thành công,Phạm Ngọc Hiếu, -   , -   , -   ,07-02-21 19:53,0:01:08,SHOWROOMHHT,
hd211868,07-02-21 19:50,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Tân Bình,KB-DAR-EK880-RGB-BLACK-BROWN,KB,DAREU,,,,"700,000","150,000",1,"700,000",,,"700,000",,Thành công,Nguyễn Cao Thắng, -   , -   , -   ,07-02-21 19:52,0:01:55,SHOWROOMHHT,
hd211867,07-02-21 19:45,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 7,SSD-PATRI-P210-256G-SATA3,SSD,PATRIOT,,i5,,"790,000","3,790,000",1,"2,440,000",,,"2,440,000",,Thành công,Nguyễn Anh Nguyên, -   , -   , -   ,07-02-21 19:46,0:05:26,SHOWROOMHHT,
hd211867,07-02-21 19:45,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 7,TCG-MIC-XBOX-ONE-S,TCG,MICROSOFT,,B,,"1,650,000","2,690,000",1,"2,440,000",,,"2,440,000",,Thành công,Nguyễn Anh Nguyên, -   , -   , -   ,07-02-21 19:46,0:05:26,SHOWROOMHHT,
