ID tích hợp,Thời gian,Tháng,Kho lấy hàng,Thành phố,Quận huyện,Mã sản phẩm,Ngành,Hãng,Mã chung,Mã riêng,Chiết khấu,Giá,Giá sau CK,Số lượng,Giá trị đơn hàng,Tiền chiết khấu,Tiền đặt cọc,Tổng thu,Ghi chú của CSKH,Trạng thái,Chăm sóc KH,Thiếu,Thieu,DH thiếu,Ngày xác nhận,Thời gian xác nhận,Nguồn đơn hàng
hd226216,2021-03-05 16:25:04,3,6 HN-TH-KD,Hà Nội,Quận Thanh Xuân,PW-GIG-P450B-80-PLUS,PW,GIGABYTE,,,41001,850000,808999,1,13220000,670000,,13220000,,Thành công,Nguyễn Đinh Thuận,0,0,0,2021-03-05 17:33:41,0.04765046296,OTHER
hd226216,2021-03-05 16:25:04,3,6 HN-TH-KD,Hà Nội,Quận Thanh Xuân,VO-XIG-GEMNI,VO,XIGMATEK,,,28459,590000,561541,1,13220000,670000,,13220000,,Thành công,Nguyễn Đinh Thuận,0,0,0,2021-03-05 17:33:41,0.04765046296,OTHER
hd226216,2021-03-05 16:25:04,3,6 HN-TH-KD,Hà Nội,Quận Thanh Xuân,HDD-SEAG-BARA-1TB,HDD,SEAGATE,,,47271,980000,932729,1,13220000,670000,,13220000,,Thành công,Nguyễn Đinh Thuận,0,0,0,2021-03-05 17:33:41,0.04765046296,OTHER
hd226216,2021-03-05 16:25:04,3,6 HN-TH-KD,Hà Nội,Quận Thanh Xuân,FAN-XIG-X20F-RGB,FAN,XIGMATEK,,,4824,100000,95176,1,13220000,670000,,13220000,,Thành công,Nguyễn Đinh Thuận,0,0,0,2021-03-05 17:33:41,0.04765046296,OTHER
hd226216,2021-03-05 16:25:04,3,6 HN-TH-KD,Hà Nội,Quận Thanh Xuân,FAN-XIG-X20F-RGB,FAN,XIGMATEK,,,4824,100000,95176,1,13220000,670000,,13220000,,Thành công,Nguyễn Đinh Thuận,0,0,0,2021-03-05 17:33:41,0.04765046296,OTHER
hd226216,2021-03-05 16:25:04,3,6 HN-TH-KD,Hà Nội,Quận Thanh Xuân,FAN-XIG-X20F-RGB,FAN,XIGMATEK,,,4824,100000,95176,1,13220000,670000,,13220000,,Thành công,Nguyễn Đinh Thuận,0,0,0,2021-03-05 17:33:41,0.04765046296,OTHER
hd226221,2021-03-05 16:23:57,3,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Tân Bình,TBM-CABLE-ORICO-5M-DEP,TBM,ORICO,,,,70000,70000,1,70000,,,70000,,Thành công,Phạm Ngọc Hiếu,0,0,0,2021-03-05 16:24:52,0.0006365740774,SHOWROOMHHT
hd226220,2021-03-05 16:22:52,3,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Tân Phú,CHU-LOG-G102-LIGHTSYNC-WHITE,CHU,LOGITECH,,,,400000,400000,1,400000,,,400000,,Thành công,Phạm Ngọc Hiếu,0,0,0,2021-03-05 16:24:00,0.0007870370391,SHOWROOMHHT
hd226210-1,2021-03-05 16:22:13,3,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Tân Bình,KB-LEO-FC660M-PD-DY-BR,KB,LEOPOLD,,,,2750000,2750000,1,4290000,,,4290000,,Thành công,Nguyễn Cao Thắng,0,0,0,2021-03-05 16:26:02,0.002650462964,SHOWROOMHHT
hd226210-1,2021-03-05 16:22:13,3,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Tân Bình,CHU-LOG-G604-HERO-WIRELESS,CHU,LOGITECH,,,,1540000,1540000,1,4290000,,,4290000,,Thành công,Nguyễn Cao Thắng,0,0,0,2021-03-05 16:26:02,0.002650462964,SHOWROOMHHT
hd226212-1,2021-03-05 16:21:50,3,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Bình Tân,TAI-RAZ-KRAKEN-X-USB,TAI,RAZER,,,,1390000,1390000,1,1390000,,,1390000,,Thành công,Phạm Ngọc Hiếu,0,0,0,2021-03-05 16:23:47,0.00135416667,SHOWROOMHHT
hd226218,2021-03-05 16:21:42,3,2 HCM-HHT-KD-V.2,Quảng Nam,Thành phố Tam Kỳ,CHU-LOG-G102-LIGHTSYNC-BLACK,CHU,LOGITECH,,,,400000,400000,1,400000,,,400000,,Thành công,Phạm Ngọc Hiếu,0,0,0,2021-03-05 16:22:23,0.0004745370388,SHOWROOMHHT
hd224981-2,2021-03-05 16:20:27,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận 1,SSD-GIGA-240G,SSD,GIGABYTE,,,23422,790000,766578,1,19310000,590000,,19310000,,Thành công,Nguyễn Thế Vinh,0,0,0,2021-03-05 16:22:26,0.001377314817,SHOWROOMHHT
hd224981-2,2021-03-05 16:20:27,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận 1,MAN-DEL-P2719H-IPS-FHD,MAN,DELL,,,152688,5150000,4997312,1,19310000,590000,,19310000,,Thành công,Nguyễn Thế Vinh,0,0,0,2021-03-05 16:22:26,0.001377314817,SHOWROOMHHT
hd224981-2,2021-03-05 16:20:27,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận 1,VO-DEE-MATREXX-50-ADD-RGB-4F,VO,DEEPCOOL,,,44176,1490000,1445824,1,19310000,590000,,19310000,,Thành công,Nguyễn Thế Vinh,0,0,0,2021-03-05 16:22:26,0.001377314817,SHOWROOMHHT
hd224981-2,2021-03-05 16:20:27,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận 1,KB-DAR-EK520-OPT-BLUE,KB,DAREU,,,23422,790000,766578,1,19310000,590000,,19310000,,Thành công,Nguyễn Thế Vinh,0,0,0,2021-03-05 16:22:26,0.001377314817,SHOWROOMHHT
hd224981-2,2021-03-05 16:20:27,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận 1,LC-STE-QCK-MINI,LC,STEELSERIES,,,5337,180000,174663,1,19310000,590000,,19310000,,Thành công,Nguyễn Thế Vinh,0,0,0,2021-03-05 16:22:26,0.001377314817,SHOWROOMHHT
hd224981-2,2021-03-05 16:20:27,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận 1,CPU-INT-i5-10400,CPU,INTEL,i5,i5,133121,4490000,4356879,1,19310000,590000,,19310000,,Thành công,Nguyễn Thế Vinh,0,0,0,2021-03-05 16:22:26,0.001377314817,SHOWROOMHHT
hd224981-2,2021-03-05 16:20:27,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận 1,MB-ASR-B460M-SL,MB,ASROCK,B460,B,76789,2590000,2513211,1,19310000,590000,,19310000,,Thành công,Nguyễn Thế Vinh,0,0,0,2021-03-05 16:22:26,0.001377314817,SHOWROOMHHT
hd224981-2,2021-03-05 16:20:27,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận 1,CHU-FUH-G90S-BK,CHU,FUHLEN,,,13045,440000,426955,1,19310000,590000,,19310000,,Thành công,Nguyễn Thế Vinh,0,0,0,2021-03-05 16:22:26,0.001377314817,SHOWROOMHHT
hd224981-2,2021-03-05 16:20:27,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận 1,RAM-PNY-XLR8-8G-3200,RAM,PNY,,,34095,1150000,1115905,1,19310000,590000,,19310000,,Thành công,Nguyễn Thế Vinh,0,0,0,2021-03-05 16:22:26,0.001377314817,SHOWROOMHHT
hd224981-2,2021-03-05 16:20:27,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận 1,RAM-PNY-XLR8-8G-3200,RAM,PNY,,,34095,1150000,1115905,1,19310000,590000,,19310000,,Thành công,Nguyễn Thế Vinh,0,0,0,2021-03-05 16:22:26,0.001377314817,SHOWROOMHHT
hd224981-2,2021-03-05 16:20:27,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận 1,PW-SILV-ST50F-500W,PW,SILVERSTONE,,,29352,990000,960648,1,19310000,590000,,19310000,,Thành công,Nguyễn Thế Vinh,0,0,0,2021-03-05 16:22:26,0.001377314817,SHOWROOMHHT
hd224981-2,2021-03-05 16:20:27,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận 1,TN-CM-HYPER-212-RGB-SPECTRUM,TN,COOLER MASTER,,,20458,690000,669542,1,19310000,590000,,19310000,,Thành công,Nguyễn Thế Vinh,0,0,0,2021-03-05 16:22:26,0.001377314817,SHOWROOMHHT
hd226215,2021-03-05 16:17:09,3,8 HCM-CQ-KD,Hồ Chí Minh,Quận Bình Thạnh,LAP-MSI-GF63-10SCSR-830VN,LAP,MSI,,,4500000,27990000,23490000,1,23490000,4500000,,23490000,,Thành công,Võ Quốc Khánh,0,0,0,2021-03-05 16:20:43,0.002476851849,SHOWROOMHHT
hd226215,2021-03-05 16:17:09,3,8 HCM-CQ-KD,Hồ Chí Minh,Quận Bình Thạnh,BALO-MSI-TROOPER-BACKPACK,BALO,MSI,,,,0,0,1,23490000,4500000,,23490000,,Thành công,Võ Quốc Khánh,0,0,0,2021-03-05 16:20:43,0.002476851849,SHOWROOMHHT
hd226215,2021-03-05 16:17:09,3,8 HCM-CQ-KD,Hồ Chí Minh,Quận Bình Thạnh,RAM-TRANS-CL19-8G-3200-SODIMM,RAM,TRANSCEND,,,,0,0,1,23490000,4500000,,23490000,,Thành công,Võ Quốc Khánh,0,0,0,2021-03-05 16:20:43,0.002476851849,SHOWROOMHHT
hd226215,2021-03-05 16:17:09,3,8 HCM-CQ-KD,Hồ Chí Minh,Quận Bình Thạnh,TUI-GEARVN-SHOCK-15,TUI,GEARVN,,,,0,0,1,23490000,4500000,,23490000,,Thành công,Võ Quốc Khánh,0,0,0,2021-03-05 16:20:43,0.002476851849,SHOWROOMHHT
hd226214,2021-03-05 16:17:02,3,3 HCM-HVT-KD,,,CHU-ASU-CERBERUS,CHU,ASUS,,,,290000,290000,1,789000,,,789000,,Thành công,Nguyễn Anh Tuấn,0,0,0,2021-03-05 16:19:00,0.00136574074,HARAVAN
hd226214,2021-03-05 16:17:02,3,3 HCM-HVT-KD,,,KB-DAR-EK87-BK-ML-BROWN,KB,DAREU,,,,499000,499000,1,789000,,,789000,,Thành công,Nguyễn Anh Tuấn,0,0,0,2021-03-05 16:19:00,0.00136574074,HARAVAN
hd226213,2021-03-05 16:14:51,3,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 11,FAN-DEEP-CF120-PLUS,FAN,DEEPCOOL,,,,1250000,1250000,1,1250000,,,1250000,,Thành công,Phạm Ngọc Hiếu,0,0,0,2021-03-05 16:16:14,0.0009606481472,SHOWROOMHHT
hd226212,2021-03-05 16:14:02,3,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Bình Tân,TAI-RAZ-KRAKEN-X-USB,TAI,RAZER,,,,1390000,1390000,1,1390000,,,1390000,,Hệ thống hủy,,0,0,0,,0,SHOWROOMHHT
hd226211,2021-03-05 16:13:55,3,6 HN-TH-KD,Thanh Hóa,Thành phố Thanh Hóa,TAI-HYP-CLOUD-EARBUDS,TAI,HYPERX,,,,790000,790000,1,790000,,,790000,,Thành công,Nguyễn Đinh Thuận,0,0,0,2021-03-05 18:07:21,0.07877314815,HARAVAN
hd226210,2021-03-05 16:12:46,3,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Tân Bình,KB-LEO-660MPD-SWEDEN-WHITE-BROWN,KB,LEOPOLD,,,,2590000,2590000,1,5340000,,,5340000,,Hệ thống hủy,Nguyễn Cao Thắng,0,0,0,2021-03-05 16:14:42,0.001342592594,SHOWROOMHHT
hd226210,2021-03-05 16:12:46,3,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Tân Bình,KB-LEO-FC660M-PD-DY-BR,KB,LEOPOLD,,,,2750000,2750000,1,5340000,,,5340000,,Hệ thống hủy,Nguyễn Cao Thắng,0,0,0,2021-03-05 16:14:42,0.001342592594,SHOWROOMHHT
hd226209,2021-03-05 16:11:50,3,8 HCM-CQ-KD,Hồ Chí Minh,Quận Bình Thạnh,TN-DEE-ASS-III,TN,DEEPCOOL,,,,2250000,2250000,1,2250000,,,2250000,,Thành công,Võ Quốc Khánh,0,0,0,2021-03-05 16:13:49,0.001377314817,OTHER
hd226199,2021-03-05 16:11:31,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận 3,CHU-RAZ-DEATHADDER-V2-PRO,CHU,RAZER,,,,3090000,3090000,1,3090000,,,3090000,,Thành công,Nguyễn Minh Hiếu,0,0,0,2021-03-05 16:14:26,0.002025462964,OTHER
hd226208,2021-03-05 16:11:10,3,6 HN-TH-KD,Hà Nội,Quận Hai Bà Trưng,CHU-FUH-G90-OPT-BK,CHU,FUHLEN,,,,360000,360000,1,360000,,,360000,,Thành công,Trần Cao Cường,0,0,0,2021-03-05 16:15:50,0.003240740742,OTHER
hd226205,2021-03-05 16:09:48,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận Bình Tân,MB-ASU-PRIME-A320M-E,MB,ASUS,,,132018,1290000,1157982,1,6140000,700000,,6140000,,Thành công,Trần Anh Vũ,0,0,0,2021-03-05 16:13:52,0.002824074072,SHOWROOMHHT
hd226205,2021-03-05 16:09:48,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận Bình Tân,CPU-AMD-RYZ-3-3200G,CPU,AMD,,,254825,2490000,2235175,1,6140000,700000,,6140000,,Thành công,Trần Anh Vũ,0,0,0,2021-03-05 16:13:52,0.002824074072,SHOWROOMHHT
hd226205,2021-03-05 16:09:48,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận Bình Tân,RAM-GSK-RIPJAWS-V-1X8-2800,RAM,G.SKILL,,,121784,1190000,1068216,1,6140000,700000,,6140000,,Thành công,Trần Anh Vũ,0,0,0,2021-03-05 16:13:52,0.002824074072,SHOWROOMHHT
hd226205,2021-03-05 16:09:48,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận Bình Tân,SSD-PNY-CS900-120-SATA,SSD,PNY,,,56287,550000,493713,1,6140000,700000,,6140000,,Thành công,Trần Anh Vũ,0,0,0,2021-03-05 16:13:52,0.002824074072,SHOWROOMHHT
hd226205,2021-03-05 16:09:48,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận Bình Tân,PW-DEE-DN450-80-PLUS,PW,DEEPCOOL,,,91082,890000,798918,1,6140000,700000,,6140000,,Thành công,Trần Anh Vũ,0,0,0,2021-03-05 16:13:52,0.002824074072,SHOWROOMHHT
hd226205,2021-03-05 16:09:48,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận Bình Tân,VO-XIG-XA-20-ATX,VO,XIGMATEK,,,33772,330000,296228,1,6140000,700000,,6140000,,Thành công,Trần Anh Vũ,0,0,0,2021-03-05 16:13:52,0.002824074072,SHOWROOMHHT
hd226205,2021-03-05 16:09:48,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận Bình Tân,FAN-XIG-X20C-RGB,FAN,XIGMATEK,,,10232,100000,89768,1,6140000,700000,,6140000,,Thành công,Trần Anh Vũ,0,0,0,2021-03-05 16:13:52,0.002824074072,SHOWROOMHHT
hd226207,2021-03-05 16:09:03,3,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Bình Thạnh,TAI-HYP-CLOUD-EARBUDS,TAI,HYPERX,,,,790000,790000,1,790000,,,790000,,Thành công,Phạm Ngọc Hiếu,0,0,0,2021-03-05 16:11:39,0.001805555556,SHOWROOMHHT
hd226206,2021-03-05 16:07:33,3,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 6,LAP-ACER-AN515-55-77P9,LAP,ACER,,,5500000,28990000,23490000,1,23490000,5500000,,23490000,,Thành công,Phạm Ngọc Hiếu,0,0,0,2021-03-05 16:11:34,0.002789351849,SHOWROOMHHT
hd226206,2021-03-05 16:07:33,3,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 6,BALO-ACER-SUV,BALO,ACER,,,,0,0,1,23490000,5500000,,23490000,,Thành công,Phạm Ngọc Hiếu,0,0,0,2021-03-05 16:11:34,0.002789351849,SHOWROOMHHT
hd226206,2021-03-05 16:07:33,3,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 6,TUI-GEARVN-SHOCK-15,TUI,GEARVN,,,,0,0,1,23490000,5500000,,23490000,,Thành công,Phạm Ngọc Hiếu,0,0,0,2021-03-05 16:11:34,0.002789351849,SHOWROOMHHT
hd226203,2021-03-05 16:06:08,3,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Huyện Hóc Môn,MAN-SAM-34-LC34G55-2K-165HZ,MAN,SAMSUNG,,,,10190000,10190000,1,10190000,,,10190000,,Hệ thống hủy,,0,0,0,,0,OTHER
hd226202,2021-03-05 16:06:01,3,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 12,KB-COR-K100-RGB-CHERRY-SPEED,KB,CORSAIR,,,,5290000,5290000,1,6980000,,,6980000,,Thành công,Phạm Ngọc Hiếu,0,0,0,2021-03-05 16:08:55,0.002013888887,SHOWROOMHHT
hd226202,2021-03-05 16:06:01,3,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 12,TAI-COR-HS60-PRO-YELLOW,TAI,CORSAIR,,,,1690000,1690000,1,6980000,,,6980000,,Thành công,Phạm Ngọc Hiếu,0,0,0,2021-03-05 16:08:55,0.002013888887,SHOWROOMHHT
hd226200,2021-03-05 16:05:33,3,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Bình Thạnh,CHU-LOG-G403-HERO,CHU,LOGITECH,,,,990000,990000,1,1860000,,,1860000,,Thành công,Nguyễn Anh Nguyên,0,0,0,2021-03-05 16:08:41,0.002175925925,HARAVAN
hd226200,2021-03-05 16:05:33,3,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Bình Thạnh,KB-LOG-G213-RGB,KB,LOGITECH,,,,870000,870000,1,1860000,,,1860000,,Thành công,Nguyễn Anh Nguyên,0,0,0,2021-03-05 16:08:41,0.002175925925,HARAVAN
hd226201,2021-03-05 16:05:32,3,8 HCM-CQ-KD,Hồ Chí Minh,Quận 8,CHU-FUH-G90-OPT-BK,CHU,FUHLEN,,,,360000,360000,1,360000,,,360000,,Thành công,Võ Quốc Khánh,0,0,0,2021-03-05 16:06:43,0.0008217592549,SHOWROOMHHT
hd226198,2021-03-05 16:03:07,3,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 3,KB-LEO-FC750R-PD-DY-BLU,KB,LEOPOLD,,,,3150000,3150000,1,3150000,,,3150000,,Thành công,Phạm Ngọc Hiếu,0,0,0,2021-03-05 16:32:29,0.02039351852,OTHER
hd226197,2021-03-05 16:01:48,3,8 HCM-CQ-KD,Hồ Chí Minh,Quận 2,LAP-ASU-ZENBOOK-UX325EA-EG079T,LAP,ASUS,,,1600000,21990000,20390000,1,20390000,1600000,,20390000,,Thành công,Võ Quốc Khánh,0,0,0,2021-03-05 16:04:16,0.001712962963,SHOWROOMHHT
hd226195,2021-03-05 16:01:35,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận 4,TAI-RAP-VM700-TW,TAI,RAPOO,,,,990000,990000,1,990000,,,990000,,Thành công,Nguyễn Anh Tuấn,0,0,0,2021-03-05 16:03:19,0.001203703701,HARAVAN
hd226196,2021-03-05 16:01:06,3,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Tân Phú,LAP-ACER-AN515-55-77P9,LAP,ACER,,,5500000,28990000,23490000,1,23490000,5500000,,23490000,,Thành công,Phạm Ngọc Hiếu,0,0,0,2021-03-05 16:03:52,0.001921296294,SHOWROOMHHT
hd226196,2021-03-05 16:01:06,3,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Tân Phú,TUI-GEARVN-SHOCK-15,TUI,GEARVN,,,,0,0,1,23490000,5500000,,23490000,,Thành công,Phạm Ngọc Hiếu,0,0,0,2021-03-05 16:03:52,0.001921296294,SHOWROOMHHT
hd226196,2021-03-05 16:01:06,3,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Tân Phú,BALO-ACER-SUV,BALO,ACER,,,,0,0,1,23490000,5500000,,23490000,,Thành công,Phạm Ngọc Hiếu,0,0,0,2021-03-05 16:03:52,0.001921296294,SHOWROOMHHT
hd226167,2021-03-05 15:59:00,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận 11,MB-MSI-H410M-PRO-E,MB,MSI,H410,H,38115,1550000,1511885,1,11900000,300000,,11900000,,Hệ thống hủy,Nguyễn Minh Hiếu,0,0,0,2021-03-05 16:06:28,0.005185185182,OTHER
hd226167,2021-03-05 15:59:00,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận 11,MB-MSI-H410M-PRO-E,MB,MSI,H410,H,38115,1550000,1511885,1,11900000,300000,,11900000,,Hệ thống hủy,Nguyễn Minh Hiếu,0,0,0,2021-03-05 16:06:28,0.005185185182,OTHER
hd226167,2021-03-05 15:59:00,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận 11,CPU-INT-G6400,CPU,INTEL,,,39098,1590000,1550902,1,11900000,300000,,11900000,,Hệ thống hủy,Nguyễn Minh Hiếu,0,0,0,2021-03-05 16:06:28,0.005185185182,OTHER
hd226167,2021-03-05 15:59:00,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận 11,CPU-INT-G6400,CPU,INTEL,,,39098,1590000,1550902,1,11900000,300000,,11900000,,Hệ thống hủy,Nguyễn Minh Hiếu,0,0,0,2021-03-05 16:06:28,0.005185185182,OTHER
hd226167,2021-03-05 15:59:00,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận 11,RAM-GSK-RIPJAWS-V-1X8-2800,RAM,G.SKILL,,,29262,1190000,1160738,1,11900000,300000,,11900000,,Hệ thống hủy,Nguyễn Minh Hiếu,0,0,0,2021-03-05 16:06:28,0.005185185182,OTHER
hd226167,2021-03-05 15:59:00,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận 11,RAM-GSK-RIPJAWS-V-1X8-2800,RAM,G.SKILL,,,29262,1190000,1160738,1,11900000,300000,,11900000,,Hệ thống hủy,Nguyễn Minh Hiếu,0,0,0,2021-03-05 16:06:28,0.005185185182,OTHER
hd226167,2021-03-05 15:59:00,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận 11,SSD-PNY-CS900-120-SATA,SSD,PNY,,,13525,550000,536475,1,11900000,300000,,11900000,,Hệ thống hủy,Nguyễn Minh Hiếu,0,0,0,2021-03-05 16:06:28,0.005185185182,OTHER
hd226167,2021-03-05 15:59:00,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận 11,SSD-PNY-CS900-120-SATA,SSD,PNY,,,13525,550000,536475,1,11900000,300000,,11900000,,Hệ thống hủy,Nguyễn Minh Hiếu,0,0,0,2021-03-05 16:06:28,0.005185185182,OTHER
hd226167,2021-03-05 15:59:00,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận 11,PW-DEE-DN450-80-PLUS,PW,DEEPCOOL,,,21885,890000,868115,1,11900000,300000,,11900000,,Hệ thống hủy,Nguyễn Minh Hiếu,0,0,0,2021-03-05 16:06:28,0.005185185182,OTHER
hd226167,2021-03-05 15:59:00,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận 11,PW-DEE-DN450-80-PLUS,PW,DEEPCOOL,,,21885,890000,868115,1,11900000,300000,,11900000,,Hệ thống hủy,Nguyễn Minh Hiếu,0,0,0,2021-03-05 16:06:28,0.005185185182,OTHER
hd226167,2021-03-05 15:59:00,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận 11,VO-XIG-XA-20-ATX,VO,XIGMATEK,,,8115,330000,321885,1,11900000,300000,,11900000,,Hệ thống hủy,Nguyễn Minh Hiếu,0,0,0,2021-03-05 16:06:28,0.005185185182,OTHER
hd226167,2021-03-05 15:59:00,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận 11,VO-XIG-XA-20-ATX,VO,XIGMATEK,,,8115,330000,321885,1,11900000,300000,,11900000,,Hệ thống hủy,Nguyễn Minh Hiếu,0,0,0,2021-03-05 16:06:28,0.005185185182,OTHER
hd226193,2021-03-05 15:57:18,3,6 HN-TH-KD,Bắc Giang,Huyện Hiệp Hòa,KB-RAPOO-V500L-RAINBOW,KB,RAPOO,,,,540000,540000,1,540000,,,540000,,Thành công,Nguyễn Đức Quang,0,0,0,2021-03-05 17:00:14,0.0437037037,HARAVAN
hd226194,2021-03-05 15:56:08,3,6 HN-TH-KD,Lạng Sơn,Thành phố Lạng Sơn,CPU-INT-i3-10100,CPU,INTEL,i3,i3,,3190000,3190000,1,22770000,1110000,,22770000,,Hệ thống hủy,,0,0,0,,0,OTHER
hd226194,2021-03-05 15:56:08,3,6 HN-TH-KD,Lạng Sơn,Thành phố Lạng Sơn,RAM-GSK-RIPJAWS-V-1X8-2800,RAM,G.SKILL,,,,1190000,1190000,1,22770000,1110000,,22770000,,Hệ thống hủy,,0,0,0,,0,OTHER
hd226194,2021-03-05 15:56:08,3,6 HN-TH-KD,Lạng Sơn,Thành phố Lạng Sơn,RAM-GSK-RIPJAWS-V-1X8-2800,RAM,G.SKILL,,,,1190000,1190000,1,22770000,1110000,,22770000,,Hệ thống hủy,,0,0,0,,0,OTHER
hd226194,2021-03-05 15:56:08,3,6 HN-TH-KD,Lạng Sơn,Thành phố Lạng Sơn,VGA-GIG-GTX1650S-WF-OC-4GB,VGA,GIGABYTE,,,,6790000,6790000,1,22770000,1110000,,22770000,,Hệ thống hủy,,0,0,0,,0,OTHER
hd226194,2021-03-05 15:56:08,3,6 HN-TH-KD,Lạng Sơn,Thành phố Lạng Sơn,PW-GIG-P550B-80-PLUS,PW,GIGABYTE,,,,1090000,1090000,1,22770000,1110000,,22770000,,Hệ thống hủy,,0,0,0,,0,OTHER
hd226194,2021-03-05 15:56:08,3,6 HN-TH-KD,Lạng Sơn,Thành phố Lạng Sơn,VO-XIG-GEMNI,VO,XIGMATEK,,,,590000,590000,1,22770000,1110000,,22770000,,Hệ thống hủy,,0,0,0,,0,OTHER
hd226194,2021-03-05 15:56:08,3,6 HN-TH-KD,Lạng Sơn,Thành phố Lạng Sơn,TN-RAIJ-JUNO-PRO-RBW,TN,RAIJINTEK,,,,200000,200000,1,22770000,1110000,,22770000,,Hệ thống hủy,,0,0,0,,0,OTHER
hd226194,2021-03-05 15:56:08,3,6 HN-TH-KD,Lạng Sơn,Thành phố Lạng Sơn,MB-GIG-B460M-AORUS-PRO-REV1,MB,GIGABYTE,B460,B,,2690000,2690000,1,22770000,1110000,,22770000,,Hệ thống hủy,,0,0,0,,0,OTHER
hd226194,2021-03-05 15:56:08,3,6 HN-TH-KD,Lạng Sơn,Thành phố Lạng Sơn,SSD-GIGA-240G,SSD,GIGABYTE,,,,790000,790000,1,22770000,1110000,,22770000,,Hệ thống hủy,,0,0,0,,0,OTHER
hd226194,2021-03-05 15:56:08,3,6 HN-TH-KD,Lạng Sơn,Thành phố Lạng Sơn,FAN-XIG-X20C-RGB,FAN,XIGMATEK,,,,100000,100000,1,22770000,1110000,,22770000,,Hệ thống hủy,,0,0,0,,0,OTHER
hd226194,2021-03-05 15:56:08,3,6 HN-TH-KD,Lạng Sơn,Thành phố Lạng Sơn,FAN-XIG-X20C-RGB,FAN,XIGMATEK,,,,100000,100000,1,22770000,1110000,,22770000,,Hệ thống hủy,,0,0,0,,0,OTHER
hd226194,2021-03-05 15:56:08,3,6 HN-TH-KD,Lạng Sơn,Thành phố Lạng Sơn,FAN-XIG-X20C-RGB,FAN,XIGMATEK,,,,100000,100000,1,22770000,1110000,,22770000,,Hệ thống hủy,,0,0,0,,0,OTHER
hd226194,2021-03-05 15:56:08,3,6 HN-TH-KD,Lạng Sơn,Thành phố Lạng Sơn,KB-LOG-G213-RGB,KB,LOGITECH,,,,870000,870000,1,22770000,1110000,,22770000,,Hệ thống hủy,,0,0,0,,0,OTHER
